Channel,Campaign,Campaign ID,Ad group,Ad group ID,Search keyword,Search term,Match type,Cost,Impressions,Reach,Clicks,Conversions,Age,Gender
Facebook,NA,936,NA,NA,NA,NA,NA,674.901,16461,9218.16,2396.7216,184.3632,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,751.984,17488,13290.88,1329.088,132.9088,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,438.75,9750,6922.5,415.35,69.225,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,37.488,1136,670.24,670.24,33.512,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,134.323,4333,2859.78,428.967,28.5978,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,262.92,6260,2629.2,1472.352,184.044,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,248.001,6359,5150.79,4687.2189,360.5553,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,85.788,2383,1382.14,773.9984,96.7498,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,485.556,11292,8694.84,3043.194,608.6388,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,483.702,12729,5218.89,7097.6904,417.5112,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,83.512,1898,1081.86,346.1952,21.6372,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,62.106,1882,1411.5,846.9,84.69,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,100.905,2883,2162.25,518.94,64.8675,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,167.538,3989,2273.73,1364.238,113.6865,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,764.517,19603,12741.95,5096.78,637.0975,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,97.504,3047,2589.95,1553.97,155.397,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,121.16,3029,2302.04,1289.1424,92.0816,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,160.54,3490,2896.7,1042.812,57.934,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,99.16,2479,1165.13,198.0721,11.6513,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,802.821,19581,17622.9,13745.862,1057.374,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,742.406,19537,14652.75,2930.55,293.055,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,2199.021,59433,51706.71,9307.2078,1034.1342,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,5198.622,157534,133903.9,112479.276,9373.273,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,58.773,1781,1353.56,812.136,54.1424,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,831.915,23769,19728.27,18741.8565,986.4135,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,284.04,7101,2840.4,596.484,85.212,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,141.78,4726,2457.52,147.4512,24.5752,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,197.942,5209,3542.12,708.424,35.4212,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,619.758,13473,9296.37,3532.6206,185.9274,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,18,500,285,148.2,11.4,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,193.872,4616,3969.76,2143.6704,238.1856,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,147.555,3279,2065.77,681.7041,61.9731,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,101.928,3288,2630.4,420.864,52.608,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,555.37,14615,8330.55,3498.831,583.1385,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,1755.065,56615,31138.25,13078.065,934.1475,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,469.4,11735,6102.2,3112.122,183.066,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,493.21,15910,7159.5,5011.65,357.975,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,457.84,11446,8927.88,5356.728,357.1152,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,188.395,4595,2940.8,970.464,88.224,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,219.195,4871,1948.4,292.26,19.484,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,121.562,3199,1407.56,450.4192,56.3024,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,309.804,9388,6665.48,666.548,66.6548,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,772.022,17954,11670.1,4901.442,350.103,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,123.975,2755,1625.45,617.671,32.509,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,285.32,8152,7255.28,3047.2176,217.6584,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,2459.886,74542,67087.8,48303.216,2683.512,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,274.659,6699,4823.28,3376.296,241.164,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,535.995,11911,6074.61,2004.6213,182.2383,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,454.05,10090,8677.4,3384.186,260.322,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,42.009,1273,751.07,262.8745,52.5749,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,870.768,24188,13061.52,9404.2944,522.4608,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,75.276,2214,1040.58,655.5654,72.8406,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,408.87,9735,7495.95,1649.109,149.919,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,57.582,1371,822.6,789.696,49.356,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,387,10750,6450,2709,387,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,274.644,7629,6637.23,1460.1906,132.7446,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,161.28,4608,3870.72,1857.9456,154.8288,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,164.208,3732,3060.24,520.2408,30.6024,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,238.496,7453,3353.85,536.616,33.5385,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,1378.905,41785,33845.85,40615.02,2030.751,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,242.31,8077,3715.42,3566.8032,297.2336,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,257.692,5602,4929.76,1971.904,394.3808,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,259.728,6184,5132.72,769.908,153.9816,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,53.878,1738,1459.92,1109.5392,58.3968,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,4385.94,112460,57354.6,91767.36,4588.368,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,136.834,4414,3266.36,1306.544,163.318,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,528.12,14670,10562.4,7604.928,422.496,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,1491.48,33144,25852.32,18096.624,1809.6624,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,167.086,4397,2110.56,316.584,21.1056,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,32.192,1006,553.3,619.696,38.731,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,3670.607,89527,65354.71,36598.6376,5228.3768,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,73.77,2459,1647.53,790.8144,65.9012,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,270.408,7116,4269.6,811.224,42.696,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,378.972,8613,5512.32,771.7248,55.1232,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,398.93,9730,7589.4,4857.216,303.576,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,1917.192,51816,30053.28,13523.976,901.5984,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,873.248,27289,19920.97,2191.3067,199.2097,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,755.133,20409,12041.31,2167.4358,120.4131,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,257.408,8044,3378.48,1621.6704,270.2784,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,563.22,15645,7509.6,4055.184,450.576,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,81.378,2466,1035.72,207.144,41.4288,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,522.495,11611,4644.4,3483.3,232.22,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,300,9375,4218.75,1518.75,168.75,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,193.688,4402,3521.6,1584.72,176.08,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,313.353,8469,5843.61,4207.3992,350.6166,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,256.212,5823,2853.27,2225.5506,171.1962,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,114.705,2549,1401.95,350.4875,70.0975,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,826.144,25817,19879.09,7156.4724,596.3727,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,88.245,1961,1255.04,213.3568,12.5504,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,84.282,2554,1941.04,815.2368,135.8728,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,213.753,4971,2535.21,152.1126,25.3521,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,31.93,1030,906.4,380.688,54.384,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,7143.004,162341,129872.8,181821.92,9091.096,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,1006.222,24542,12516.42,10513.7928,876.1494,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,112.281,2879,1583.45,1884.3055,110.8415,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,585.703,13621,9534.7,572.082,95.347,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,203.775,6175,5001.75,4901.715,350.1225,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,103.705,2963,1570.39,471.117,47.1117,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,317.66,9076,5899.4,4247.568,235.976,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,837.64,20941,10889.32,3593.4756,326.6796,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,107.322,3462,3046.56,1584.2112,121.8624,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,175.139,4073,2565.99,923.7564,153.9594,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,161.035,3745,2546.6,2317.406,178.262,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,36.52,830,498,258.96,19.92,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,128.128,2912,1514.24,196.8512,15.1424,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,686.68,17167,8411.83,5720.0444,336.4732,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,734.73,24491,12245.5,10408.675,612.275,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,1743.261,44699,39335.12,31468.096,3146.8096,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,239.353,6469,5304.58,5516.7632,424.3664,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,642.12,16053,6421.2,4366.416,256.848,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,1970.064,54724,34476.12,6205.7016,1034.2836,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,164.71,4706,2353,847.08,47.06,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,365.904,8316,7318.08,4390.848,292.7232,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,231.76,5794,4113.74,1357.5342,123.4122,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,154.016,4813,2117.72,2414.2008,127.0632,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,3411.4,85285,48612.45,43751.205,2916.747,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,192.687,5839,4320.86,432.086,43.2086,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,228.501,5859,4394.25,3163.86,351.54,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,5087.658,164118,65647.2,19694.16,1312.944,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,820.53,18234,13493.16,16191.792,1079.4528,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,99.18,2755,2093.8,3182.576,167.504,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,3168.068,73676,47152.64,26877.0048,1414.5792,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,552.63,18421,10684.18,5983.1408,427.3672,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,5272.128,164754,141688.44,39672.7632,5667.5376,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,312.858,7449,5512.26,3086.8656,385.8582,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,218.416,6424,3212,1027.84,64.24,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,64.666,2086,1564.5,1220.31,93.87,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,186.496,6016,5294.08,1270.5792,105.8816,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,282.128,6412,5065.48,1013.096,202.6192,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,226.8,5040,4334.4,2774.016,346.752,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,77.968,1772,1577.08,1009.3312,126.1664,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,57.056,1783,1105.46,442.184,44.2184,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,377.2,8200,5658,1697.4,113.16,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,3708.672,115896,50994.24,52014.1248,3059.6544,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,437.998,10186,8250.66,4950.396,247.5198,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,356.226,9134,4841.02,2033.2284,338.8714,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,142.17,3385,2471.05,1186.104,74.1315,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,60.444,1314,551.88,176.6016,11.0376,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,99.144,2916,2012.04,2736.3744,160.9632,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,184.26,6142,4790.76,1533.0432,95.8152,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,67.456,1984,1150.72,80.5504,11.5072,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,402.248,9142,6399.4,1279.88,255.976,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,213.525,5475,4653.75,2606.1,372.3,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,313.652,8254,7346.06,440.7636,73.4606,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,199.64,5704,3536.48,1273.1328,212.1888,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,219.03,7301,6132.84,3679.704,367.9704,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,1174.063,37873,25374.91,30449.892,1522.4946,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,934.879,25267,11622.82,6392.551,581.141,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,18.19,535,390.55,437.416,27.3385,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,152.82,3396,1969.68,1477.26,98.484,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,31.264,977,566.66,453.328,22.6664,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,443.448,12318,7637.16,4276.8096,610.9728,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,196.103,4783,2295.84,413.2512,22.9584,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,207.2,6475,3755.5,375.55,37.555,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,4287.698,104578,55426.34,28267.4334,1662.7902,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,1009.92,33664,15822.08,12657.664,632.8832,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,29.37,979,753.83,52.7681,7.5383,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,300.817,7337,4108.72,1725.6624,123.2616,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,89.964,2499,999.6,69.972,9.996,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,505.98,11244,8095.68,9714.816,647.6544,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,183.426,4827,3330.63,2664.504,266.4504,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,900.085,29035,23518.35,1646.2845,235.1835,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,31.962,761,654.46,314.1408,52.3568,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,300.472,6532,5029.64,4526.676,251.482,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,380.721,11537,8998.86,1079.8632,89.9886,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,548.235,12183,7797.12,4054.5024,311.8848,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,260.128,5912,3428.96,2640.2992,240.0272,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,164.492,4012,1925.76,1733.184,96.288,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,483.444,12396,6198,4090.68,371.88,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,144.532,3142,2827.8,3223.692,169.668,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,50.4,1120,828.8,74.592,8.288,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,14.063,343,298.41,29.841,5.9682,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,51.6,1720,1513.6,635.712,90.816,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,112.959,3423,2567.25,128.3625,25.6725,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,103.744,3242,2561.18,717.1304,51.2236,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,581.64,15720,13676.4,10941.12,1094.112,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,41.378,1217,742.37,400.8798,22.2711,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,99.414,2367,1443.87,721.935,72.1935,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,211.424,6607,3171.36,4059.3408,253.7088,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,19.712,616,252.56,50.512,2.5256,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,182.721,5537,4374.23,874.846,87.4846,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,31.902,818,638.04,363.6828,19.1412,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,85.905,1909,782.69,813.9976,62.6152,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,11.232,351,196.56,31.4496,1.9656,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,25.74,572,503.36,271.8144,30.2016,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,56.52,1884,1676.76,167.676,33.5352,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,8.76,219,188.34,197.757,13.1838,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,22.14,540,459,82.62,4.59,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,24.75,550,253,131.56,10.12,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,18.6,465,413.85,148.986,24.831,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,52.83,1761,1038.99,405.2061,31.1697,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,5.472,152,107.92,30.2176,2.1584,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,5.472,152,124.64,21.1888,1.2464,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,15.015,429,248.82,67.1814,7.4646,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,59.046,1514,1271.76,216.1992,12.7176,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,303.42,7780,5057,1820.52,151.71,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,19.32,460,308.2,129.444,21.574,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,19.311,471,197.82,108.801,9.891,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,110.586,2633,1632.46,914.1776,65.2984,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,7.761,199,145.27,52.2972,5.8108,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,18.308,398,191.04,137.5488,7.6416,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,10.578,246,179.58,32.3244,5.3874,30-34,M
Facebook,NA,936,NA,NA,NA,NA,NA,127.581,2967,2225.25,267.03,44.505,40-44,M
Facebook,NA,936,NA,NA,NA,NA,NA,10.455,255,224.4,123.42,11.22,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,21.022,457,246.78,59.2272,4.9356,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,171.027,5517,4027.41,1449.8676,241.6446,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,53.865,1539,738.72,517.104,36.936,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,108.426,3189,2200.41,1760.328,110.0205,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,120.528,3348,2410.56,1832.0256,96.4224,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,701.75,20050,17443.5,17792.37,1046.61,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,85.652,2254,1960.98,392.196,39.2196,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,218.078,5894,2593.36,233.4024,25.9336,45-49,M
Facebook,NA,936,NA,NA,NA,NA,NA,397.92,9948,7659.96,459.5976,76.5996,35-39,M
Facebook,NA,936,NA,NA,NA,NA,NA,212.28,5307,2175.87,391.6566,65.2761,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,170.977,4621,2264.29,1268.0024,158.5003,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,26.656,784,470.4,423.36,28.224,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,202.125,5775,3696,2217.6,147.84,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,362.583,9297,5671.17,4083.2424,340.2702,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,21.669,699,433.38,325.035,21.669,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,45.264,1104,452.64,294.216,22.632,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,148.68,3717,1635.48,490.644,32.7096,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,129.555,2879,1727.4,293.658,17.274,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,109.96,2749,2281.67,1916.6028,136.9002,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,961.12,24028,14897.36,4469.208,446.9208,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,39.13,1118,715.52,35.776,7.1552,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,38.988,1083,920.55,524.7135,27.6165,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,38.778,843,573.24,206.3664,17.1972,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,101.422,2983,1193.2,596.6,59.66,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,25.056,696,389.76,187.0848,23.3856,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,273.204,7589,3642.72,1784.9328,254.9904,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,734.895,20997,11128.41,5341.6368,445.1364,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,175.446,4617,3555.09,746.5689,106.6527,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,9.842,259,150.22,45.066,7.511,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,45.36,1134,748.44,419.1264,52.3908,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,11.424,357,221.34,53.1216,8.8536,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,31.376,848,457.92,68.688,4.5792,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,138.556,3149,2487.71,1194.1008,74.6313,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,3.219,87,38.28,28.71,1.914,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,89.705,2563,1281.5,499.785,38.445,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,43.173,1107,686.34,336.3066,48.0438,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,405.726,10677,9288.99,5944.9536,371.5596,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,85.371,2189,1554.19,248.6704,15.5419,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,114.695,3277,2523.29,1438.2753,75.6987,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,32.021,781,452.98,217.4304,18.1192,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,93.492,2226,1691.76,1218.0672,135.3408,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,520.768,16274,8950.7,2685.21,179.014,35-39,F
Facebook,NA,936,NA,NA,NA,NA,NA,62.31,2077,1536.98,307.396,30.7396,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,21.689,529,306.82,245.456,12.2728,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,20.454,487,438.3,438.3,21.915,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,138.78,4626,4163.4,2914.38,208.17,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,124.38,2764,1934.8,696.528,58.044,30-34,F
Facebook,NA,936,NA,NA,NA,NA,NA,179.751,5447,4629.95,2592.772,324.0965,45-49,F
Facebook,NA,936,NA,NA,NA,NA,NA,845.07,28169,18309.85,2380.2805,183.0985,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,16.6,415,278.05,44.488,5.561,40-44,F
Facebook,NA,936,NA,NA,NA,NA,NA,25.11,810,639.9,83.187,6.399,35-39,F
Facebook,NA,1178,NA,NA,NA,NA,NA,39425.694,1194718,680989.26,136197.852,27239.5704,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,24230.624,637648,465483.04,502721.6832,27928.9824,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,877.032,24362,20220.46,6066.138,1213.2276,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,16089.15,459690,262023.3,41923.728,5240.466,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,22501.8,750060,622549.8,149411.952,12450.996,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,1383.128,30068,14131.96,2119.794,423.9588,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,54504.65,1267550,1001364.5,720982.44,40054.58,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,131236.129,3052003,1617561.59,727902.7155,48526.8477,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,1377.47,29945,14972.5,8534.325,449.175,30-34,M
Facebook,NA,1178,NA,NA,NA,NA,NA,12882.816,357856,282706.24,268570.928,14135.312,30-34,M
